Id,Predicted
1101,0.010179758
1102,0.053187907
1103,0.9921451
1104,0.035536915
1105,0.014501393
1106,0.98923063
1107,0.0163064
1108,0.009187371
1109,0.9909433
1110,0.008982867
1111,0.9882135
1112,0.98523855
1113,0.0070949197
1114,0.9144626
1115,0.029458612
1116,0.4776724
1117,0.0074242353
1118,0.01056394
1119,0.010551006
1120,0.00933367
1121,0.007083684
1122,0.008541733
1123,0.030988723
1124,0.007610649
1125,0.012488276
1126,0.008981943
1127,0.011885166
1128,0.22260845
1129,0.012693584
1130,0.008988172
1131,0.9930449
1132,0.009322375
1133,0.37192076
1134,0.008032739
1135,0.00985986
1136,0.9909183
1137,0.030097157
1138,0.9918226
1139,0.9920714
1140,0.008026749
1141,0.98944694
1142,0.028187871
1143,0.008231342
1144,0.99209094
1145,0.98732626
1146,0.012986094
1147,0.022410244
1148,0.041394174
1149,0.9857767
1150,0.008417845
1151,0.009244144
1152,0.0076962113
1153,0.98363507
1154,0.060319662
1155,0.97019917
1156,0.0071760416
1157,0.022128254
1158,0.0076818764
1159,0.008285701
1160,0.009274453
1161,0.9840635
1162,0.03266892
1163,0.99169815
1164,0.9918765
1165,0.0073013008
1166,0.009385973
1167,0.009169936
1168,0.5874782
1169,0.009101987
1170,0.9920852
1171,0.98708826
1172,0.91772723
1173,0.028321862
1174,0.0075626373
1175,0.027547449
1176,0.009030908
1177,0.981195
1178,0.98320854
1179,0.009171784
1180,0.0081864
1181,0.9861245
1182,0.10734567
1183,0.009430885
1184,0.008278757
1185,0.9918711
1186,0.0092172325
1187,0.021165818
1188,0.9842347
1189,0.9874619
1190,0.9915691
1191,0.08215907
1192,0.007248491
1193,0.028657466
1194,0.009441733
1195,0.08157876
1196,0.009295583
1197,0.009341657
1198,0.029577434
1199,0.029130489
1200,0.023482949
1201,0.98970455
1202,0.0072924793
1203,0.0076524317
1204,0.009361446
1205,0.98908246
1206,0.72004396
1207,0.039234072
1208,0.02256447
1209,0.0079090595
1210,0.9784004
1211,0.017981589
1212,0.97798705
1213,0.0079859495
1214,0.17621142
1215,0.013561428
1216,0.012034446
1217,0.046260774
1218,0.038827658
1219,0.9869207
1220,0.008565128
1221,0.991545
1222,0.012830585
1223,0.9875964
1224,0.015639812
1225,0.99172014
1226,0.95686424
1227,0.98969877
1228,0.0092116
1229,0.990662
1230,0.9918369
1231,0.010224789
1232,0.8823627
1233,0.9835267
1234,0.9910791
1235,0.9920238
1236,0.009195328
1237,0.00900349
1238,0.009377331
1239,0.33423355
1240,0.009206265
1241,0.9104507
1242,0.9918473
1243,0.024496853
1244,0.0067489147
1245,0.9917618
1246,0.09314278
1247,0.009052545
1248,0.9080294
1249,0.991188
1250,0.07130587
1251,0.03506577
1252,0.99107915
1253,0.98921466
1254,0.027779967
1255,0.98999584
1256,0.99175906
1257,0.11320561
1258,0.0102418065
1259,0.008865535
1260,0.009136468
1261,0.037835658
1262,0.02283749
1263,0.99094874
1264,0.99081564
1265,0.98156154
1266,0.009001493
1267,0.0078098476
1268,0.009195715
1269,0.9848231
1270,0.99185073
1271,0.99194
1272,0.024480373
1273,0.0065456927
1274,0.0088861585
1275,0.796972
1276,0.014949381
1277,0.9920123
1278,0.050670505
1279,0.9765122
1280,0.033687204
1281,0.009008378
1282,0.056340516
1283,0.011135519
1284,0.98351693
1285,0.96505284
1286,0.009985387
1287,0.26468468
1288,0.00893721
1289,0.010798842
1290,0.027771354
1291,0.99126387
1292,0.017834097
1293,0.98441464
1294,0.99205756
1295,0.0081276
1296,0.012688667
1297,0.009263068
1298,0.06275365
1299,0.09863806
1300,0.9920924
1301,0.99212885
1302,0.022164136
1303,0.9887234
1304,0.99210626
1305,0.08395347
1306,0.04888755
1307,0.006622106
1308,0.031238407
1309,0.09712303
1310,0.98326933
1311,0.009240836
1312,0.009439141
1313,0.022109002
1314,0.009051919
1315,0.9898504
1316,0.009593725
1317,0.9917964
1318,0.014464855
1319,0.011431634
1320,0.033994764
1321,0.00925824
1322,0.99184227
1323,0.9921644
1324,0.007923275
1325,0.99212635
1326,0.3123001
1327,0.9904807
1328,0.027968407
1329,0.01737696
1330,0.009162664
1331,0.009022057
1332,0.006989807
1333,0.0076289177
1334,0.9923943
1335,0.009461075
1336,0.03948605
1337,0.97647744
1338,0.99179876
1339,0.007265657
1340,0.009373069
1341,0.9921577
1342,0.99223804
1343,0.9917848
1344,0.9918166
1345,0.009039342
1346,0.010115027
1347,0.04973817
1348,0.087043494
1349,0.062993675
1350,0.009447783
1351,0.05231747
1352,0.009013623
1353,0.99143827
1354,0.989256
1355,0.023822218
1356,0.9858995
1357,0.043642312
1358,0.008974254
1359,0.991959
1360,0.024238914
1361,0.9912824
1362,0.009171367
1363,0.009212822
1364,0.008330554
1365,0.9908681
1366,0.033590138
1367,0.9905411
1368,0.9920709
1369,0.015907437
1370,0.08196616
1371,0.0071947575
1372,0.0354183
1373,0.0108971
1374,0.9919839
1375,0.9848364
1376,0.026623398
1377,0.00875929
1378,0.0076659024
1379,0.008990914
1380,0.99229175
1381,0.0116558075
1382,0.9920976
1383,0.0075527728
1384,0.9892328
1385,0.009161115
1386,0.9919905
1387,0.009363472
1388,0.11552191
1389,0.98847973
1390,0.00845927
1391,0.26989293
1392,0.008255959
1393,0.9918504
1394,0.009298384
1395,0.9828534
1396,0.10102224
1397,0.9915924
1398,0.009481192
1399,0.009275556
1400,0.9916519
1401,0.009087294
1402,0.8828559
1403,0.99104923
1404,0.0090146065
1405,0.12668431
1406,0.9726223
1407,0.00875029
1408,0.9906839
1409,0.9919077
1410,0.99132866
1411,0.008224785
1412,0.023638338
1413,0.9899517
1414,0.023421884
1415,0.9939604
1416,0.98892176
1417,0.99139714
1418,0.98209435
1419,0.9921011
1420,0.99204123
1421,0.10844883
1422,0.3961811
1423,0.99187833
1424,0.02784133
1425,0.010555148
1426,0.9903182
1427,0.077895045
1428,0.99183905
1429,0.02813068
1430,0.009163111
1431,0.99176455
1432,0.006818831
1433,0.9913801
1434,0.009795696
1435,0.007975608
1436,0.0087713
1437,0.057590216
1438,0.12785211
1439,0.0093566775
1440,0.009212047
1441,0.007797718
1442,0.008768648
1443,0.008903593
1444,0.0090307
1445,0.9917084
1446,0.9911199
1447,0.0083731115
1448,0.9651742
1449,0.9274683
1450,0.009040266
1451,0.00890547
1452,0.97825885
1453,0.054288894
1454,0.018399984
1455,0.00898537
1456,0.017344028
1457,0.009334356
1458,0.9845709
1459,0.03791073
1460,0.10701221
1461,0.010109365
1462,0.0067053735
1463,0.25240618
1464,0.9872489
1465,0.022773504
1466,0.99203193
1467,0.9827421
1468,0.05258715
1469,0.99154276
1470,0.01073873
1471,0.089597166
1472,0.9886961
1473,0.9916085
1474,0.9904283
1475,0.007975519
1476,0.00940004
1477,0.0093592405
1478,0.008154362
1479,0.7661866
1480,0.024114579
1481,0.011209667
1482,0.009012252
1483,0.99214053
1484,0.15378812
1485,0.08852422
1486,0.06179455
1487,0.009085238
1488,0.00903219
1489,0.9787383
1490,0.009384334
1491,0.009006262
1492,0.0068227947
1493,0.15282139
1494,0.009392738
1495,0.99198925
1496,0.009213179
1497,0.9917923
1498,0.0073907077
1499,0.991693
1500,0.9916477
1501,0.99209106
1502,0.99188983
1503,0.0072467923
1504,0.009114772
1505,0.00800401
1506,0.9918514
1507,0.94130594
1508,0.008238077
1509,0.98187536
1510,0.04067421
1511,0.007393867
1512,0.007057786
1513,0.036003143
1514,0.03526464
1515,0.009174317
1516,0.99172115
1517,0.9916096
1518,0.99161756
1519,0.9871172
1520,0.9920924
1521,0.009025216
1522,0.0092256665
1523,0.009272635
1524,0.008984834
1525,0.05888781
1526,0.008560985
1527,0.009389967
1528,0.009041131
1529,0.99073035
1530,0.9908756
1531,0.9814422
1532,0.022309035
1533,0.9924756
1534,0.075620085
1535,0.118828416
1536,0.9912088
1537,0.007817775
1538,0.9785191
1539,0.9852897
1540,0.7783954
1541,0.9919139
1542,0.009309173
1543,0.05864325
1544,0.045071006
1545,0.009023249
1546,0.011665672
1547,0.15323591
1548,0.0077809095
1549,0.9830437
1550,0.9920785
1551,0.9916043
1552,0.98954237
1553,0.00898847
1554,0.024980098
1555,0.009011239
1556,0.1351876
1557,0.035345286
1558,0.05789134
1559,0.9521433
1560,0.9735413
1561,0.04648322
1562,0.006860554
1563,0.9325007
1564,0.00922361
1565,0.9918815
1566,0.9808222
1567,0.009271622
1568,0.009222716
1569,0.03042987
1570,0.033085883
1571,0.009212345
1572,0.009257883
1573,0.011464328
1574,0.01076448
1575,0.0094386935
1576,0.01138106
1577,0.9903033
1578,0.9919356
1579,0.007708758
1580,0.028110534
1581,0.9912554
1582,0.007214248
1583,0.006744176
1584,0.9916196
1585,0.9517312
1586,0.96376663
1587,0.008030534
1588,0.9920391
1589,0.035676897
1590,0.98429316
1591,0.9921076
1592,0.024285257
1593,0.008477867
1594,0.009416461
1595,0.99185765
1596,0.009045869
1597,0.009269327
1598,0.60172755
1599,0.96631634
1600,0.027272582
1601,0.9903755
1602,0.9914962
1603,0.009188056
1604,0.04884371
1605,0.9908829
1606,0.009306818
1607,0.009219408
1608,0.00928399
1609,0.008877903
1610,0.024943918
1611,0.0086373985
1612,0.02072084
1613,0.99167824
1614,0.007700205
1615,0.99190617
1616,0.0090276
1617,0.009333432
1618,0.991468
1619,0.13766068
1620,0.96546626
1621,0.124530286
1622,0.99077916
1623,0.008105278
1624,0.007566452
1625,0.98950744
1626,0.012835443
1627,0.9920428
1628,0.008996904
1629,0.008777678
1630,0.9797301
1631,0.009007782
1632,0.17700103
1633,0.04750678
1634,0.00918293
1635,0.011584222
1636,0.99165344
1637,0.99112636
1638,0.0066509843
1639,0.009920806
1640,0.30029094
1641,0.9910674
1642,0.010139942
1643,0.0072782636
1644,0.045674115
1645,0.009085149
1646,0.007719964
1647,0.05342418
1648,0.9920385
1649,0.988613
1650,0.006882131
1651,0.9917807
1652,0.0079083145
1653,0.18470427
1654,0.035713583
1655,0.008370787
